City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
285,Ayan,RU,2022-05-30 19:08:23,56.45,138.1667,35.24,96,100,15.68
286,Rawson,AR,2022-05-30 19:08:24,-43.3002,-65.1023,46.83,47,34,13.11
287,Mogadishu,SO,2022-05-30 19:08:24,2.0371,45.3438,80.19,77,58,15.37
288,Trinidad,BO,2022-05-30 19:08:25,-14.8333,-64.9,87.93,50,80,6.24
289,Tshela,CD,2022-05-30 19:08:25,-4.9833,12.9333,73.29,90,99,1.88
290,Abay,KZ,2022-05-30 19:08:25,49.6311,72.8539,59.38,63,100,7.29
291,Marsa Matruh,EG,2022-05-30 19:08:26,31.3525,27.2453,70.86,83,0,12.86
292,Carnarvon,AU,2022-05-30 19:08:26,-24.8667,113.6333,62.53,64,100,20.36
293,Igrim,RU,2022-05-30 19:08:26,63.1906,64.4162,47.91,52,13,10.11
294,Leningradskiy,RU,2022-05-30 19:08:27,69.3833,178.4167,36.03,88,98,4.81
295,Northam,GB,2022-05-30 19:08:27,51.0333,-4.2167,53.65,70,10,9.15
296,Awjilah,LY,2022-05-30 19:08:27,29.1081,21.2869,88.59,17,0,11.27
297,Arraial Do Cabo,BR,2022-05-30 19:08:28,-22.9661,-42.0278,76.86,73,40,4.61
298,Komsomolskiy,UZ,2022-05-30 19:08:28,40.4272,71.7189,62.47,46,1,3.02
299,Husavik,IS,2022-05-30 19:08:28,66.0449,-17.3389,55.27,53,4,10.29
300,Anloga,GH,2022-05-30 19:08:29,5.7947,0.8973,80.98,78,28,7.29
301,North Battleford,CA,2022-05-30 19:07:20,52.7834,-108.2847,53.4,68,100,17.31
302,Havre-Saint-Pierre,CA,2022-05-30 19:08:29,50.2334,-63.5986,47.91,62,100,7.47
303,Kemi,FI,2022-05-30 19:08:29,65.8596,24.8228,62.37,59,0,9.22
304,Acarau,BR,2022-05-30 19:08:30,-2.8856,-40.12,81.03,84,69,13.29
305,Fare,PF,2022-05-30 19:08:30,-16.7,-151.0167,79.75,71,31,9.89
306,Grand Baie,MU,2022-05-30 19:08:31,-20.0182,57.5802,70.45,80,89,5.01
307,Zemio,CF,2022-05-30 19:08:31,5.0314,25.1361,74.73,65,93,2.8
308,Brazzaville,CG,2022-05-30 19:04:19,-4.2658,15.2832,80.83,66,61,1.05
309,Katangli,RU,2022-05-30 19:08:32,51.7102,143.2326,36.66,98,100,8.3
310,Waipawa,NZ,2022-05-30 19:08:32,-41.4122,175.5153,53.94,86,23,10.27
311,Aljezur,PT,2022-05-30 19:08:32,37.3191,-8.8033,67.57,74,97,8.63
312,Kota Kinabalu,MY,2022-05-30 19:08:33,5.9749,116.0724,76.98,83,20,3.44
313,Faanui,PF,2022-05-30 19:08:33,-16.4833,-151.75,80.04,67,14,9.31
314,Georgetown,MY,2022-05-30 19:06:01,5.4112,100.3354,78.73,89,20,2.3
315,Touros,BR,2022-05-30 19:06:25,-5.1989,-35.4608,82.98,71,30,10.4
316,Mayo,US,2022-05-30 19:08:34,38.8876,-76.5119,93.07,64,37,3.0
317,Dingle,PH,2022-05-30 19:08:35,10.9995,122.6711,76.23,84,100,5.1
318,El Alto,PE,2022-05-30 19:08:35,-4.2714,-81.2147,73.06,69,12,16.44
319,Samarai,PG,2022-05-30 19:08:35,-10.6167,150.6667,78.66,74,65,4.76
320,Sault Sainte Marie,CA,2022-05-30 19:04:32,46.5168,-84.3333,80.89,47,0,16.11
321,Rocky Mountain House,CA,2022-05-30 19:08:23,52.3668,-114.9188,51.37,59,100,7.36
322,Pitimbu,BR,2022-05-30 19:08:36,-7.4706,-34.8086,81.19,84,85,10.31
323,Los Llanos De Aridane,ES,2022-05-30 19:08:37,28.6585,-17.9182,73.15,98,75,10.36
324,Morehead,US,2022-05-30 19:09:37,37.2711,-87.1764,86.86,60,75,13.8
325,Dhidhdhoo,MV,2022-05-30 19:08:51,6.8833,73.1,79.14,85,100,19.6
326,Rabaul,PG,2022-05-30 19:09:38,-4.1967,152.1721,78.08,78,100,4.79
327,Luang Prabang,LA,2022-05-30 19:09:38,19.8856,102.1347,74.37,98,100,1.83
328,Ostrovnoy,RU,2022-05-30 19:09:39,68.0531,39.5131,36.37,90,62,6.29
329,General Roca,AR,2022-05-30 19:09:39,-39.0333,-67.5833,45.95,33,0,0.98
330,Khovu-Aksy,RU,2022-05-30 19:09:39,51.1333,93.6,51.91,48,100,5.17
331,Muriwai Beach,NZ,2022-05-30 19:09:40,-36.8167,174.45,59.77,89,23,9.71
332,Phan Thiet,VN,2022-05-30 19:04:54,10.9333,108.1,78.21,89,100,8.77
333,Batemans Bay,AU,2022-05-30 19:09:41,-35.7167,150.1833,51.1,63,84,11.41
334,Sorland,NO,2022-05-30 19:09:41,67.667,12.6934,51.66,76,86,6.33
335,Leticia,CO,2022-05-30 19:09:41,-4.2153,-69.9406,78.85,83,75,3.44
336,Eenhana,NA,2022-05-30 19:09:42,-17.4667,16.3333,63.95,34,4,7.43
337,Acapulco,MX,2022-05-30 19:09:42,16.8634,-99.8901,85.82,66,100,14.97
338,Lundazi,ZM,2022-05-30 19:09:42,-12.2929,33.1782,57.34,60,0,5.64
339,Caravelas,BR,2022-05-30 19:09:43,-17.7125,-39.2481,77.9,82,9,8.43
340,Saint-Raymond,CA,2022-05-30 19:09:43,45.467,-73.6095,81.39,56,100,8.16
341,Rey Bouba,CM,2022-05-30 19:09:44,8.6724,14.1786,83.59,56,90,1.68
342,Gamboula,CF,2022-05-30 19:09:44,4.1178,15.1393,69.28,95,100,5.86
343,Malyye Derbety,RU,2022-05-30 19:09:44,47.9547,44.6808,72.97,40,6,8.23
344,Kavieng,PG,2022-05-30 19:09:45,-2.5744,150.7967,81.66,72,100,11.95
345,San Patricio,US,2022-05-30 19:09:45,28.017,-97.5169,91.26,44,0,23.06
346,Tuatapere,NZ,2022-05-30 19:09:46,-46.1333,167.6833,52.3,89,100,5.08
347,Kaysville,US,2022-05-30 19:09:46,41.0352,-111.9386,49.51,80,100,14.97
348,Qaqortoq,GL,2022-05-30 19:09:46,60.7167,-46.0333,41.16,79,50,6.62
349,Nyazepetrovsk,RU,2022-05-30 19:09:47,56.0531,59.6028,45.84,92,18,7.31
350,Tekirdag,TR,2022-05-30 19:09:47,40.978,27.5085,69.15,68,0,5.19
351,Nantucket,US,2022-05-30 19:08:29,41.2835,-70.0995,75.34,77,0,13.8
352,Keti Bandar,PK,2022-05-30 19:09:48,24.1447,67.4497,81.34,85,5,19.22
353,Yashkul,RU,2022-05-30 19:09:48,46.1711,45.3435,78.08,33,0,9.08
354,Wilmington,US,2022-05-30 19:05:56,34.2257,-77.9447,89.94,65,0,11.5
355,Yashkino,RU,2022-05-30 19:09:49,55.8736,85.4265,56.57,61,76,6.91
356,Tual,ID,2022-05-30 19:09:49,-5.6667,132.75,82.53,70,100,2.39
357,Phalaborwa,ZA,2022-05-30 19:09:50,-23.943,31.1411,62.49,65,100,9.46
358,Huarmey,PE,2022-05-30 19:09:50,-10.0681,-78.1522,69.73,69,64,13.4
359,Narasannapeta,IN,2022-05-30 19:09:50,18.4167,84.05,88.7,55,100,7.45
360,Saint Anthony,US,2022-05-30 19:09:51,45.0205,-93.218,82.15,69,20,20.71
361,Santiago Del Estero,AR,2022-05-30 19:09:51,-27.7951,-64.2615,52.29,25,100,6.4
362,Agadez,NE,2022-05-30 19:09:52,19.75,10.25,91.87,8,0,5.19
363,Solnechnyy,RU,2022-05-30 19:09:52,50.7214,136.6319,53.69,86,100,3.51
364,Chifeng,CN,2022-05-30 19:09:52,42.2683,118.9636,54.19,42,81,1.68
365,Yumen,CN,2022-05-30 19:09:53,40.2833,97.2,70.16,15,100,8.95
366,Karratha,AU,2022-05-30 19:09:53,-20.7377,116.8463,61.93,85,100,23.6
367,Cerritos,US,2022-05-30 19:09:54,33.8583,-118.0648,79.86,62,0,10.36
368,Katherine,AU,2022-05-30 19:09:54,-14.4667,132.2667,68.32,73,51,0.0
369,Darhan,MN,2022-05-30 19:09:54,49.4867,105.9228,52.34,42,99,4.32
370,Broken Hill,AU,2022-05-30 19:10:55,-31.95,141.4333,51.55,76,93,19.37
371,Sibolga,ID,2022-05-30 19:10:55,1.7427,98.7792,76.95,88,67,3.04
372,Basco,PH,2022-05-30 19:10:56,20.4487,121.9702,84.06,77,12,10.78
373,Tateyama,JP,2022-05-30 19:10:56,34.9833,139.8667,66.09,87,100,7.38
374,Vardo,NO,2022-05-30 19:10:57,70.3705,31.1107,42.78,81,0,4.61
375,Netolice,CZ,2022-05-30 19:10:57,49.0493,14.197,52.86,68,81,4.18
376,Kazerun,IR,2022-05-30 19:10:57,29.6195,51.6541,79.32,17,15,2.46
377,Iqaluit,CA,2022-05-30 19:10:58,63.7506,-68.5145,38.7,95,0,18.01
378,Basoko,CD,2022-05-30 19:10:58,1.2391,23.616,74.91,82,11,2.75
379,Oskarshamn,SE,2022-05-30 19:10:59,57.2645,16.4484,50.99,75,100,3.13
380,Bitung,ID,2022-05-30 19:10:59,1.4451,125.1824,79.39,81,100,2.15
381,Westport,US,2022-05-30 19:09:05,41.1415,-73.3579,89.46,52,0,10.36
382,Sistranda,NO,2022-05-30 19:11:00,63.7256,8.834,66.16,66,100,12.8
383,Sorgun,TR,2022-05-30 19:11:00,39.8101,35.186,61.56,74,99,6.58
384,Walvis Bay,NA,2022-05-30 19:11:00,-22.9575,14.5053,59.09,45,0,15.01
385,Atar,MR,2022-05-30 19:11:01,20.5169,-13.0499,101.59,13,11,11.01
386,Norman Wells,CA,2022-05-30 19:11:01,65.282,-126.8329,65.37,30,97,4.32
387,Kemijarvi,FI,2022-05-30 19:11:02,66.7131,27.4306,58.44,60,56,6.93
388,Fortuna,US,2022-05-30 19:11:02,40.5982,-124.1573,60.93,64,20,13.8
389,Oranjemund,NA,2022-05-30 19:11:03,-28.55,16.4333,53.98,75,0,12.19
390,Ano Mera,GR,2022-05-30 19:11:03,37.45,25.4,73.27,56,0,3.44
391,Cervo,ES,2022-05-30 19:11:04,43.6702,-7.4101,62.96,89,100,0.49
392,Nara,JP,2022-05-30 19:11:04,34.6851,135.8049,64.49,92,100,5.64
393,Chalus,IR,2022-05-30 19:11:05,36.655,51.4204,71.1,66,0,2.62
394,Vila Franca Do Campo,PT,2022-05-30 19:11:05,37.7167,-25.4333,60.19,91,100,3.87
395,Gillette,US,2022-05-30 19:11:05,44.2911,-105.5022,49.03,95,100,17.27
396,Volnovakha,UA,2022-05-30 19:11:06,47.601,37.4967,66.16,72,51,8.55
397,Tecoanapa,MX,2022-05-30 19:11:06,16.5167,-98.75,84.99,66,100,7.11
398,Tandil,AR,2022-05-30 19:08:30,-37.3217,-59.1332,42.69,64,95,12.91
399,Wewak,PG,2022-05-30 19:11:07,-3.5534,143.6268,75.02,97,100,2.19
400,Grindavik,IS,2022-05-30 19:11:07,63.8424,-22.4338,50.47,93,100,10.36
401,Jalu,LY,2022-05-30 19:11:08,29.0331,21.5482,88.61,18,0,8.84
402,Hokitika,NZ,2022-05-30 19:11:08,-42.7167,170.9667,57.87,93,100,5.7
403,Sawtell,AU,2022-05-30 19:11:09,-30.3833,153.1,60.19,47,0,4.61
404,Skjervoy,NO,2022-05-30 19:11:09,70.0311,20.9714,60.8,57,6,15.66
405,Chara,RU,2022-05-30 19:11:09,56.9064,118.2631,39.79,88,100,1.68
406,Srednekolymsk,RU,2022-05-30 19:11:10,67.45,153.6833,49.64,60,100,11.54
407,Predivinsk,RU,2022-05-30 19:11:10,57.0669,93.4378,52.02,88,27,9.33
408,Yakeshi,CN,2022-05-30 19:11:11,49.2833,120.7333,41.07,79,93,5.03
409,Tiarei,PF,2022-05-30 19:11:11,-17.5333,-149.3333,82.42,70,71,8.41
410,Bondo,CD,2022-05-30 19:11:12,3.8146,23.6866,73.99,72,32,0.98
411,Ahipara,NZ,2022-05-30 19:11:12,-35.1667,173.1667,59.88,92,100,7.0
412,Richards Bay,ZA,2022-05-30 19:11:13,-28.783,32.0377,59.65,69,13,4.9
413,Berbera,SO,2022-05-30 19:11:13,10.4396,45.0143,88.99,57,83,2.28
414,Rapid Valley,US,2022-05-30 19:06:29,44.0625,-103.1463,57.38,85,100,21.85
415,Mikun,RU,2022-05-30 19:12:14,62.3547,50.0771,50.11,97,22,4.09
416,Oussouye,SN,2022-05-30 19:12:14,12.485,-16.5469,81.66,56,100,11.32
417,Cordoba,AR,2022-05-30 19:12:03,-31.4135,-64.1811,54.43,30,35,3.44
418,Faya,SA,2022-05-30 19:12:15,18.3851,42.4509,70.32,37,59,4.76
419,Bathurst,AU,2022-05-30 19:12:09,-33.4166,149.5806,43.97,89,100,4.0
420,Waddan,LY,2022-05-30 19:12:16,29.1614,16.139,90.52,13,86,7.9
421,Calbuco,CL,2022-05-30 19:12:16,-41.768,-73.1273,47.41,68,1,5.93
422,Manggar,ID,2022-05-30 19:12:17,-2.8833,108.2667,80.24,78,6,3.58
423,Wamba,NG,2022-05-30 19:12:17,8.9333,8.6,83.64,48,17,3.04
424,Honiara,SB,2022-05-30 19:12:17,-9.4333,159.95,77.05,87,81,4.52
425,Agirish,RU,2022-05-30 19:12:18,61.9247,63.0231,43.05,90,99,5.91
426,Chirgaon,IN,2022-05-30 19:12:18,25.5833,78.8167,97.56,18,33,4.63
427,Puerto Colombia,CO,2022-05-30 19:12:19,10.9878,-74.9547,87.89,74,22,15.17
428,Erenhot,CN,2022-05-30 19:12:19,43.6475,111.9767,61.74,18,100,5.91
429,Katsuura,JP,2022-05-30 19:12:20,35.1333,140.3,68.43,90,100,11.12
430,Cayenne,GF,2022-05-30 19:12:20,4.9333,-52.3333,76.08,1,75,4.61
431,Ouidah,BJ,2022-05-30 19:12:21,6.3631,2.0851,80.67,79,64,8.97
432,Smirnykh,RU,2022-05-30 19:12:21,49.75,142.8333,40.39,92,100,5.37
433,Williams Lake,CA,2022-05-30 19:12:06,52.1415,-122.1445,64.02,38,86,3.85
434,Nacozari,MX,2022-05-30 19:12:22,25.3366,-108.2574,91.11,48,2,12.75
435,Pacific Grove,US,2022-05-30 19:11:21,36.6177,-121.9166,70.21,75,0,13.0
436,Moerai,PF,2022-05-30 19:12:22,-22.4333,-151.3333,75.02,55,100,16.11
437,Brae,GB,2022-05-30 19:12:23,60.3964,-1.353,50.47,77,18,8.97
438,Altamira,BR,2022-05-30 19:12:23,-3.2033,-52.2064,84.58,74,76,2.1
439,Lata,PT,2022-05-30 19:12:24,40.1629,-8.3327,67.82,66,100,4.05
440,Namibe,AO,2022-05-30 19:12:24,-15.1961,12.1522,67.84,76,0,9.06
441,San Buenaventura,MX,2022-05-30 19:12:25,27.0833,-101.5333,97.48,30,0,8.55
442,Pombas,CV,2022-05-30 19:12:25,17.1503,-25.0201,76.78,80,25,11.59
443,Vieques,PR,2022-05-30 19:12:25,18.425,-65.8329,89.85,70,75,13.8
444,Mount Isa,AU,2022-05-30 19:12:26,-20.7333,139.5,58.77,26,100,5.75
445,Cooma,AU,2022-05-30 19:12:26,-36.2333,149.1333,38.46,90,98,9.19
446,Mantua,IT,2022-05-30 19:12:27,45.1667,10.7833,69.04,74,100,6.26
447,Phimai,TH,2022-05-30 19:12:27,15.2232,102.4947,79.86,80,94,6.51
448,Romny,UA,2022-05-30 19:12:27,50.751,33.4747,59.11,94,100,8.52
449,Verkhnevilyuysk,RU,2022-05-30 19:12:28,63.4453,120.3167,43.72,93,100,6.96
450,Mayskiy,RU,2022-05-30 19:12:28,47.6931,40.1025,71.01,71,86,6.98
451,Staraya Russa,RU,2022-05-30 19:12:29,57.9944,31.3608,56.89,70,100,8.25
452,Niono,ML,2022-05-30 19:12:29,14.2526,-5.993,98.47,25,100,15.7
453,Araouane,ML,2022-05-30 19:12:29,18.9048,-3.5265,100.6,15,78,6.08
454,Karaton,ID,2022-05-30 19:12:30,-6.3424,106.1045,73.42,96,4,3.22
455,Otane,NZ,2022-05-30 19:12:30,-39.8833,176.6333,59.02,94,31,3.89
456,Acari,PE,2022-05-30 19:12:30,-15.4311,-74.6158,73.51,54,37,9.53
457,Peniche,PT,2022-05-30 19:12:31,39.3558,-9.3811,69.12,80,100,12.33
458,Boshnyakovo,RU,2022-05-30 19:12:31,49.6333,142.1667,41.11,83,100,3.94
459,Bilma,NE,2022-05-30 19:13:32,18.6853,12.9164,95.29,7,0,8.57
460,Kotelnich,RU,2022-05-30 19:13:32,58.3089,48.348,48.65,96,14,6.35
461,Baker City,US,2022-05-30 19:13:33,44.7749,-117.8344,42.6,84,100,18.41
462,Surt,LY,2022-05-30 19:13:33,31.2089,16.5887,77.7,50,89,14.9
463,Chumikan,RU,2022-05-30 19:13:34,54.7183,135.315,33.21,99,100,4.72
464,Palauig,PH,2022-05-30 19:13:34,15.435,119.9045,81.23,79,100,5.46
465,Ciudad Bolivar,VE,2022-05-30 19:13:34,8.1222,-63.5497,88.93,48,100,8.01
466,Tabou,CI,2022-05-30 19:13:35,4.423,-7.3528,78.84,82,100,7.43
467,Thunder Bay,CA,2022-05-30 19:13:09,48.4001,-89.3168,51.71,100,100,12.66
468,Apastovo,RU,2022-05-30 19:13:35,55.2029,48.5109,51.31,80,60,5.55
469,Kroya,ID,2022-05-30 19:13:36,-7.6331,109.2461,77.27,85,19,2.3
470,Fairbanks,US,2022-05-30 19:10:11,64.8378,-147.7164,67.08,42,20,0.0
471,Pangnirtung,CA,2022-05-30 19:13:36,66.1451,-65.7125,35.69,92,9,2.06
472,Powell,US,2022-05-30 19:13:37,40.1578,-83.0752,87.82,47,75,16.11
473,Three Hills,CA,2022-05-30 19:10:02,51.7001,-113.2686,56.61,47,99,16.82
474,Heilbron,ZA,2022-05-30 19:13:37,-27.2812,27.9709,47.3,42,0,5.08
475,Havoysund,NO,2022-05-30 19:13:38,70.9963,24.6622,46.63,57,0,11.83
476,Lorengau,PG,2022-05-30 19:13:38,-2.0226,147.2712,78.67,86,100,9.78
477,Tonj,SS,2022-05-30 19:13:38,7.2737,28.6822,79.5,53,8,4.36
478,Roswell,US,2022-05-30 19:13:39,34.0232,-84.3616,89.62,61,20,4.0
479,Medicine Hat,CA,2022-05-30 19:10:31,50.0501,-110.6683,55.72,79,100,1.99
480,Hamilton,US,2022-05-30 19:10:30,39.1834,-84.5333,89.26,51,40,13.8
481,Khuzdar,PK,2022-05-30 19:13:39,27.7384,66.6434,78.53,14,0,4.54
482,Ko Samui,TH,2022-05-30 19:13:40,9.5357,99.9357,82.27,76,100,12.88
483,Nogent-Le-Rotrou,FR,2022-05-30 19:13:40,48.3333,1.0,58.66,59,88,4.5
484,Port-Gentil,GA,2022-05-30 19:13:41,-0.7193,8.7815,75.16,88,20,11.5
485,Pisco,PE,2022-05-30 19:13:41,-13.7,-76.2167,68.05,68,0,5.75
486,Arrifes,PT,2022-05-30 19:13:42,37.7667,-25.7,58.23,88,75,9.22
487,Ambon,ID,2022-05-30 19:13:42,-3.6954,128.1814,75.34,94,40,4.61
488,Bonthe,SL,2022-05-30 19:13:43,7.5264,-12.505,80.85,81,100,6.2
489,Dalnegorsk,RU,2022-05-30 19:13:43,44.5604,135.5701,46.74,94,100,2.53
490,Beloha,MG,2022-05-30 19:13:43,-25.1667,45.05,64.99,82,0,3.76
491,Matara,LK,2022-05-30 19:13:44,5.9485,80.5353,76.93,92,100,12.86
492,Qandala,SO,2022-05-30 19:13:44,11.472,49.8728,90.03,41,87,6.89
493,Gamba,GA,2022-05-30 19:13:45,-2.65,10.0,73.45,91,17,6.85
494,The Valley,AI,2022-05-30 19:13:45,18.217,-63.0578,85.82,74,47,17.65
495,Novomyshastovskaya,RU,2022-05-30 19:13:46,45.1991,38.5827,73.62,75,45,5.12
496,Mount Gambier,AU,2022-05-30 19:13:46,-37.8333,140.7667,45.73,87,100,13.91
497,Murdochville,CA,2022-05-30 19:13:46,48.9583,-65.5006,43.95,61,100,13.31
498,Davila,PH,2022-05-30 19:13:47,18.4726,120.5763,81.86,77,87,4.25
499,Noumea,NC,2022-05-30 19:13:47,-22.2763,166.4572,75.0,99,98,3.49
500,San Jeronimo,PE,2022-05-30 19:13:48,-11.9472,-75.2829,62.78,42,100,6.06
501,Stawell,AU,2022-05-30 19:13:48,-37.05,142.7667,42.26,81,2,13.51
502,Jalingo,NG,2022-05-30 19:13:48,8.8833,11.3667,83.8,61,98,5.01
503,Pangai,TO,2022-05-30 19:13:49,-19.8,-174.35,79.23,77,11,6.71
504,Grootfontein,NA,2022-05-30 19:13:49,-19.5667,18.1167,59.25,37,0,6.64
505,Qui Nhon,VN,2022-05-30 19:11:27,13.7667,109.2333,80.67,78,14,3.87
506,Nevers,FR,2022-05-30 19:14:50,46.9167,3.3333,58.53,55,100,5.99
507,High Prairie,CA,2022-05-30 19:14:50,55.4334,-116.4858,56.8,39,15,7.23
508,Sankt Jakob,AT,2022-05-30 19:14:51,46.5478,14.0572,58.26,94,91,1.95
509,Wukari,NG,2022-05-30 19:14:51,7.85,9.7833,82.47,67,91,7.14
510,Kitgum,UG,2022-05-30 19:14:52,3.2783,32.8867,65.82,94,83,1.74
511,Kaeo,NZ,2022-05-30 19:14:52,-35.1,173.7833,59.36,90,100,5.48
512,Necochea,AR,2022-05-30 19:14:52,-38.5473,-58.7368,48.06,50,98,14.47
513,Adrar,MR,2022-05-30 19:14:53,20.5022,-10.0711,95.9,14,44,5.46
514,Antofagasta,CL,2022-05-30 19:14:53,-23.65,-70.4,60.08,76,44,8.55
515,Emerald,AU,2022-05-30 19:14:54,-23.5333,148.1667,56.34,46,19,8.66
516,Yuanping,CN,2022-05-30 19:14:54,38.7153,112.7575,59.49,26,0,1.5
517,Hodosa,RO,2022-05-30 19:14:54,46.6333,24.8167,60.66,89,6,2.89
518,Shache,CN,2022-05-30 19:14:55,38.4167,77.2406,68.85,43,21,11.74
519,Maymyo,MM,2022-05-30 19:14:55,22.0333,96.4667,67.05,89,87,0.63
520,Deputatskiy,RU,2022-05-30 19:14:56,69.3,139.9,33.44,92,100,2.37
521,Comodoro Rivadavia,AR,2022-05-30 19:14:56,-45.8667,-67.5,48.06,46,40,14.97
522,Omsukchan,RU,2022-05-30 19:14:57,62.5333,155.8,36.25,99,100,6.82
523,Bonavista,CA,2022-05-30 19:14:57,48.6499,-53.1147,50.22,76,9,13.24
524,Alice Springs,AU,2022-05-30 19:14:57,-23.7,133.8833,45.95,53,100,5.75
525,Sale,MA,2022-05-30 19:14:58,34.0389,-6.8166,70.48,68,13,5.75
526,Butler,US,2022-05-30 19:14:58,39.4501,-84.5666,88.63,49,40,16.11
527,Aksarka,RU,2022-05-30 19:14:59,66.5606,67.7975,42.35,53,45,9.75
528,Abnub,EG,2022-05-30 19:14:59,27.2696,31.1511,91.98,10,0,11.72
529,Tochio,JP,2022-05-30 19:14:59,37.4667,139.0,59.32,90,100,6.29
530,Bud,US,2022-05-30 19:15:00,39.447,-86.1758,89.55,51,15,15.66
531,Hambantota,LK,2022-05-30 19:15:00,6.1241,81.1185,78.8,83,100,16.73
532,Kichmengskiy Gorodok,RU,2022-05-30 19:15:01,59.9816,45.7854,49.6,96,49,4.76
533,Irece,BR,2022-05-30 19:15:01,-11.3042,-41.8558,81.91,47,100,6.46
534,Dongsheng,CN,2022-05-30 19:15:01,39.8161,109.9776,62.24,17,4,15.19
535,Seminole,US,2022-05-30 19:15:02,28.7086,-81.2081,93.38,58,20,10.36
536,Lasa,IT,2022-05-30 19:15:02,46.6166,10.7002,55.36,94,99,1.25
537,Daru,PG,2022-05-30 19:15:03,-9.0763,143.2092,77.07,82,65,6.89
538,Kyenjojo,UG,2022-05-30 19:15:04,0.6328,30.6214,61.97,99,100,2.55
539,Nhulunbuy,AU,2022-05-30 19:15:05,-12.2333,136.7667,72.21,94,100,0.0
540,Staunton,US,2022-05-30 19:15:06,38.1496,-79.0717,87.31,36,0,5.75
541,Shihezi,CN,2022-05-30 19:15:07,44.3,86.0333,68.41,50,90,9.73
542,Reyes,BO,2022-05-30 19:15:07,-14.3167,-67.3833,84.16,74,75,4.61
543,Kropotkin,RU,2022-05-30 19:15:08,45.4375,40.5756,70.36,72,6,6.87
544,Hirara,JP,2022-05-30 19:15:08,24.8,125.2833,81.39,83,100,9.89
545,Estelle,US,2022-05-30 19:15:08,29.8458,-90.1067,91.0,57,75,13.8
546,Ayorou,NE,2022-05-30 19:15:09,14.7308,0.9174,88.65,38,100,13.31
547,Laiyang,CN,2022-05-30 19:15:09,36.9758,120.7136,61.93,45,0,7.94
548,Buala,SB,2022-05-30 19:15:10,-8.145,159.5921,80.83,76,98,8.55
